id,price,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
4184,100,f,1,f,-37.85609,145.01598,Apartment,Entire home/apt,4,1,2,2,150,130,25,2,1125,13,88,9,10,9,9,10,9,f,strict_14_with_grace_period,1.3
4185,181,f,1,f,-37.82135,144.94366,Serviced apartment,Entire home/apt,6,2,2,4,500,70,30,1,1125,103,92,9,8,9,10,10,9,t,strict_14_with_grace_period,6.08
4186,451,f,9,f,-37.54197,144.84573,Nature lodge,Private room,15,3,8,12,200,250,10,1,1125,5,85,9,7,8,8,8,9,f,flexible,0.29
4187,399,f,17,t,-37.82477,144.962,Apartment,Entire home/apt,7,2,3,6,400,150,0,3,1125,91,97,10,10,10,10,10,9,t,strict_14_with_grace_period,2.26
4188,50,f,1,f,-37.80576,144.96514,Apartment,Entire home/apt,1,1,0,1,,,0,20,20,0,,,,,,,,t,flexible,
4189,145,f,3,f,-37.81612,144.95325,Apartment,Entire home/apt,6,1,2,3,140,80,25,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
4190,129,f,1,f,-37.91486,145.06662,House,Entire home/apt,4,1.5,3,2,650,80,0,7,1125,0,,,,,,,,f,moderate,
4191,24,f,1,f,-37.82542,144.95761,Apartment,Shared room,1,1,1,1,,,0,7,34,0,,,,,,,,f,flexible,
4192,250,t,2,t,-37.59352,144.6764,Guest suite,Entire home/apt,8,1,2,5,200,0,10,1,1125,59,96,10,10,10,10,10,10,f,moderate,1.2
4193,195,f,43,f,-37.8264,144.95714,Apartment,Entire home/apt,6,2,2,3,300,89,15,1,365,0,,,,,,,,t,strict_14_with_grace_period,
4194,151,f,13,f,-37.61698,144.53338,Tent,Entire home/apt,2,1,1,1,,,0,2,1125,3,100,10,10,10,10,10,10,t,strict_14_with_grace_period,0.72
4195,60,f,1,f,-37.84826,144.71015,House,Private room,2,1,2,3,,,0,1,15,0,,,,,,,,t,flexible,
4196,50,f,2,t,-37.86542,145.16948,Villa,Private room,2,1,1,1,,0,0,2,1125,4,73,9,9,9,9,10,9,t,strict_14_with_grace_period,1.02
4197,112,t,1,t,-37.87447,144.98495,Bungalow,Entire home/apt,4,1.5,2,2,0,0,0,2,1125,20,97,10,10,10,10,10,10,f,flexible,0.61
4198,161,t,1,t,-37.82389,144.96539,Apartment,Entire home/apt,6,1,2,3,450,50,10,3,1125,119,96,10,10,10,10,10,10,f,strict_14_with_grace_period,2.25
4199,139,f,49,f,-37.81657,145.12056,Serviced apartment,Entire home/apt,5,2,2,4,300,75,35,1,1125,2,100,10,10,10,10,9,10,f,moderate,1.25
4200,28,f,1,f,-37.77,144.91882,Other,Private room,1,1,1,1,,,0,7,1125,0,,,,,,,,f,flexible,
4201,399,f,2,f,-37.81352,144.94177,Apartment,Entire home/apt,9,2.5,3,5,1500,120,50,2,1125,17,85,9,8,8,8,9,8,t,strict_14_with_grace_period,0.99
4202,48,f,14,f,-37.88374,145.0609,House,Private room,2,1,1,1,150,85,0,3,36,46,87,9,7,9,9,9,9,t,strict_14_with_grace_period,0.55
4203,195,f,1,t,-37.82693,144.95899,Apartment,Entire home/apt,6,1,2,3,1000,100,30,3,150,17,99,10,9,10,10,10,10,f,strict_14_with_grace_period,0.45
4204,250,t,2,f,-37.88665,145.32752,House,Entire home/apt,4,1,2,2,0,0,0,2,1125,1,100,10,10,10,10,10,10,f,flexible,0.07
4205,129,t,24,f,-37.81735,144.95349,Apartment,Entire home/apt,6,2,2,3,400,99,30,2,200,16,98,10,10,10,10,10,10,f,strict_14_with_grace_period,0.98
4206,24,f,1,f,-37.81932,144.94271,Apartment,Shared room,1,1,1,1,,,0,5,35,2,100,10,10,10,10,10,10,f,flexible,0.28
4207,65,f,2,t,-37.91807,145.00239,Bungalow,Private room,2,1,1,2,200,50,25,2,30,26,95,10,10,10,10,10,10,f,strict_14_with_grace_period,0.5
4208,195,f,1,f,-37.86811,145.35677,House,Entire home/apt,5,2,4,3,500,110,0,2,1125,6,97,10,9,10,10,10,10,f,flexible,0.71
4209,1009,f,130,t,-37.87948,144.98561,House,Entire home/apt,6,3,4,4,2500,467,0,7,1125,0,,,,,,,,f,strict_14_with_grace_period,
4210,100,f,1,f,-37.84423,144.99517,Apartment,Entire home/apt,4,1,1,2,150,110,10,2,60,18,96,10,10,9,10,10,10,t,flexible,1.45
4211,151,f,1,t,-37.81101,144.98158,Apartment,Entire home/apt,2,1,1,1,200,80,0,2,100,86,97,10,9,10,10,10,10,f,strict_14_with_grace_period,2.26
4212,105,f,1,f,-37.7976,144.89475,Apartment,Entire home/apt,2,1,2,1,,,0,1,1125,0,,,,,,,,t,flexible,
4213,146,t,1,f,-37.8352,144.97228,Apartment,Entire home/apt,5,2,2,2,150,95,40,2,1125,16,98,10,10,10,10,10,10,f,moderate,0.86
4214,60,f,1,f,-37.85956,144.97251,Apartment,Private room,2,1,1,1,,,0,1,1125,4,95,9,10,10,9,10,10,t,flexible,0.45
4215,129,f,1,f,-37.75637,145.669,House,Entire home/apt,2,1,1,1,,45,0,2,14,10,98,10,10,10,10,10,10,f,moderate,2.13
4216,129,f,4,t,-37.80652,145.03239,Townhouse,Entire home/apt,13,1,4,8,300,140,0,1,1125,214,92,9,9,10,10,10,10,t,strict_14_with_grace_period,5.45
4217,80,t,1,f,-37.76585,144.99902,Apartment,Entire home/apt,2,1,1,1,250,45,25,2,7,41,100,10,10,10,10,10,10,t,moderate,4.32
4218,53,t,4,t,-37.80246,144.90223,House,Private room,2,1,1,1,0,20,0,21,360,91,93,10,9,10,10,10,10,t,moderate,2
4219,105,f,1,t,-37.83258,145.06311,Condominium,Entire home/apt,4,2,2,2,300,60,25,3,1125,8,98,10,9,10,10,10,10,f,strict_14_with_grace_period,0.32
4220,109,f,1,t,-37.86181,144.9889,Apartment,Entire home/apt,2,1,1,1,6500,0,0,2,30,3,100,10,10,10,10,10,10,f,moderate,3
4221,175,f,1,f,-37.82556,145.01115,Apartment,Entire home/apt,4,1.5,2,4,0,80,0,3,28,0,,,,,,,,t,flexible,
4222,215,t,3,f,-37.82064,144.94339,Apartment,Entire home/apt,6,1,2,4,0,120,20,1,1125,3,93,9,8,10,10,9,9,f,moderate,3
4223,380,t,7,f,-37.82819,144.95898,Apartment,Entire home/apt,6,1,2,3,150,80,10,1,365,5,96,10,10,9,9,10,10,t,strict_14_with_grace_period,1.23
4224,9999,f,71,f,-37.81295,144.96157,Apartment,Entire home/apt,4,1,1,1,300,100,15,1,1125,0,,,,,,,,t,flexible,
4225,129,f,27,f,-37.81602,144.95521,Apartment,Entire home/apt,3,1,1,1,180,65,30,1,60,11,91,10,9,9,9,10,9,t,moderate,1.7
4226,28,f,8,f,-37.61266,144.91076,House,Private room,1,1,1,1,,18,15,1,157,10,96,10,10,10,10,9,10,t,flexible,1.29
4227,75,f,1,t,-37.81147,144.95268,House,Private room,2,1,1,1,,,0,2,1125,3,87,8,7,10,10,9,8,f,moderate,0.08
4228,90,t,1,f,-37.77849,145.00715,Guest suite,Entire home/apt,2,1,1,2,0,40,10,1,1125,33,99,10,10,10,10,10,10,f,flexible,3.72
4229,45,t,1,f,-37.86016,144.98435,Apartment,Private room,1,1,1,1,,,0,1,7,38,99,10,10,10,10,10,10,t,flexible,1.9
4230,165,f,5,f,-37.89291,144.68609,Townhouse,Entire home/apt,7,2,3,4,200,60,10,2,1125,8,85,9,9,9,9,9,8,f,flexible,0.13
4231,119,f,1,t,-37.80318,144.95496,Apartment,Entire home/apt,2,1,1,2,0,60,0,3,1125,0,,,,,,,,f,flexible,
4232,151,f,1,t,-37.79154,144.98216,Apartment,Entire home/apt,2,1,1,1,0,40,0,2,7,1,100,10,10,8,10,10,10,t,moderate,0.08
4233,100,f,1,f,-37.96132,145.0648,House,Entire home/apt,4,2.5,2,2,1500,100,0,21,28,0,,,,,,,,f,flexible,
4234,30,f,1,f,-37.79364,144.83084,House,Private room,2,1,1,1,200,30,10,1,14,2,100,10,10,10,10,9,10,t,moderate,1.58
4235,109,f,152,f,-37.81575,144.95486,Apartment,Entire home/apt,4,1,1,2,199,64,14,1,1124,58,94,10,9,10,9,10,9,t,strict_14_with_grace_period,3.42
4236,30,f,2,f,-37.85193,145.14215,House,Shared room,1,1,1,1,200,20,15,30,90,0,,,,,,,,t,strict_14_with_grace_period,
4237,105,t,3,t,-38.14421,145.13856,Apartment,Entire home/apt,2,1,1,1,150,50,25,3,14,29,98,10,10,10,10,9,10,f,moderate,1.01
4238,45,f,4,f,-37.9468,145.19415,House,Private room,2,1,1,1,150,8,0,2,1125,7,89,10,9,10,9,8,9,f,moderate,0.18
4239,250,f,2,t,-37.81144,145.01497,Apartment,Entire home/apt,5,2,2,3,500,120,50,2,365,30,99,10,10,10,10,10,10,t,moderate,0.63
4240,75,t,1,f,-37.99592,145.0959,Apartment,Entire home/apt,2,1,1,1,500,50,0,7,1125,34,95,10,10,10,10,10,9,f,strict_14_with_grace_period,0.5
4241,45,f,1,t,-37.80676,144.95218,Townhouse,Private room,1,1,1,1,0,35,20,1,1125,10,98,10,9,10,10,10,10,f,moderate,4.76
4242,115,t,1,f,-37.82047,145.00002,Loft,Entire home/apt,2,1,1,1,500,70,0,2,60,26,98,10,10,10,10,10,10,f,flexible,2.23
4243,247,f,3,f,-37.87801,145.23993,Villa,Entire home/apt,16,4,6,10,500,148,20,1,1125,20,96,10,9,10,10,9,9,t,strict_14_with_grace_period,1.2
4244,119,f,1,t,-37.83866,144.99384,Apartment,Entire home/apt,2,1,1,2,500,0,0,2,35,10,98,10,9,10,10,10,10,f,flexible,5.88
4245,50,f,1,f,-37.73811,145.22146,House,Private room,3,1,2,2,,,0,2,365,6,100,10,10,10,10,10,10,f,flexible,0.62
4246,119,f,1,f,-37.96219,145.01356,Apartment,Entire home/apt,4,2,2,2,,,0,2,30,2,100,10,10,10,10,10,10,t,flexible,0.17
4247,300,f,1,t,-37.86496,144.99896,House,Entire home/apt,4,1,2,2,,60,0,3,1125,1,100,10,10,10,10,10,10,f,moderate,0.06
4248,328,f,1,t,-37.86625,144.97529,Apartment,Entire home/apt,2,1,2,1,650,50,25,2,1125,1,,,,,,,,f,flexible,0.03
4249,247,f,8,f,-37.8994,144.73162,Villa,Private room,8,2.5,4,8,200,100,0,1,61,0,,,,,,,,f,strict_14_with_grace_period,
4250,138,f,1,t,-37.81167,144.89305,House,Entire home/apt,7,1.5,3,5,,50,25,3,45,54,93,10,10,10,10,10,10,t,strict_14_with_grace_period,0.97
4251,78,f,4,f,-38.00238,145.18133,Villa,Private room,2,1,1,1,0,0,25,1,20,8,98,10,10,10,10,9,10,t,moderate,3.81
4252,55,f,4,f,-37.76638,145.13878,House,Private room,2,1,1,2,150,35,0,1,1125,4,95,10,10,10,10,10,10,t,strict_14_with_grace_period,3.53
4253,73,f,1,f,-37.81557,145.04272,Guesthouse,Private room,2,1,1,1,,125,0,2,1125,1,100,10,10,10,10,10,10,t,moderate,0.05
4254,195,f,5,t,-37.81556,144.98564,Apartment,Entire home/apt,6,1,2,6,500,95,25,1,1125,77,96,10,10,10,10,10,9,t,strict_14_with_grace_period,2.91
4255,100,f,1,t,-37.80992,144.95094,Apartment,Entire home/apt,4,2,2,2,300,40,0,3,20,2,80,6,10,10,10,10,10,f,flexible,0.12
4256,128,f,27,t,-37.81511,144.95475,Apartment,Entire home/apt,6,1,2,4,250,70,20,1,1125,46,92,10,9,10,10,10,9,t,strict_14_with_grace_period,2.9
4257,105,f,1,f,-37.86805,144.76113,Apartment,Entire home/apt,4,1,2,3,500,60,0,2,30,16,89,9,10,10,10,9,9,t,moderate,3.18
4258,290,f,1,t,-37.8345,145.36997,Bed and breakfast,Entire home/apt,5,1,2,3,,,0,2,1125,2,100,8,10,10,9,9,8,f,flexible,0.04
4259,135,f,7,t,-37.8145,144.97125,Apartment,Entire home/apt,2,1,1,1,0,0,0,1,1125,159,91,9,9,10,9,10,9,f,strict_14_with_grace_period,4.97
4260,95,f,1,t,-37.86645,144.98819,Loft,Entire home/apt,6,2,3,3,400,140,30,2,1125,16,96,10,9,10,10,10,10,f,strict_14_with_grace_period,2.76
4261,119,f,1,f,-37.80935,144.95651,Apartment,Entire home/apt,2,1,1,1,,50,30,1,30,8,86,9,9,10,10,10,9,f,moderate,0.42
4262,118,f,2,f,-37.78191,144.89378,Apartment,Entire home/apt,6,1,2,3,300,120,20,1,31,12,93,10,10,10,10,10,9,t,strict_14_with_grace_period,2.48
4263,88,f,1,f,-37.80939,144.96579,Apartment,Private room,2,1.5,2,2,0,30,0,1,1125,42,94,10,10,10,10,10,9,f,moderate,1.35
4264,192,t,13,f,-37.82416,144.96714,Apartment,Entire home/apt,6,1,3,5,500,125,0,2,365,206,92,10,9,10,10,10,10,t,moderate,3.97
4265,129,f,27,f,-37.81377,144.95504,Apartment,Entire home/apt,3,1,1,1,180,70,30,1,30,7,89,10,9,9,9,9,9,t,moderate,1.01
4266,60,f,1,f,-37.8214,144.94172,Apartment,Private room,2,1,1,2,500,50,30,1,1124,0,,,,,,,,t,flexible,
4267,75,f,3,t,-37.86916,144.6757,House,Private room,8,2.5,5,5,0,50,45,3,30,12,90,9,10,10,10,9,10,f,moderate,0.4
4268,350,f,40,f,-37.89086,145.01187,House,Entire home/apt,8,2.5,4,4,300,100,0,4,1125,3,93,10,9,10,10,9,10,t,flexible,2.25
4269,151,f,294,f,-37.8628,145.03017,Apartment,Entire home/apt,4,1,2,2,250,150,0,3,1125,4,90,10,10,9,9,10,10,t,strict_14_with_grace_period,0.37
4270,365,f,1,f,-37.85552,144.9679,House,Entire home/apt,7,3,3,4,,,0,7,7,0,,,,,,,,t,strict_14_with_grace_period,
4271,48,f,1,f,-37.82383,144.9895,Apartment,Private room,2,1,1,1,,,0,1,1125,7,91,9,8,9,10,10,9,f,flexible,0.18
4272,109,t,1,f,-37.84295,144.9973,Apartment,Entire home/apt,3,1,1,1,500,85,0,2,90,10,100,10,10,10,10,10,10,f,strict_14_with_grace_period,1.55
4273,80,f,3,t,-37.81084,144.961,Apartment,Private room,2,1,1,1,150,15,0,2,1125,17,95,10,9,10,10,10,10,t,moderate,0.82
4274,127,f,71,f,-37.82261,144.96381,Apartment,Entire home/apt,3,1,1,1,300,113,0,1,59,3,100,10,9,7,9,10,10,t,strict_14_with_grace_period,1.03
4275,48,f,6,f,-37.91878,145.13143,House,Private room,1,1,1,1,500,35,18,2,1125,3,100,9,10,10,9,9,9,t,strict_14_with_grace_period,0.07
4276,144,f,30,f,-37.82816,144.95858,Apartment,Entire home/apt,2,1,1,1,300,0,0,1,1125,2,90,10,10,10,10,10,10,t,moderate,0.49
4277,50,f,2,t,-37.85367,144.98335,House,Private room,2,1,1,1,0,25,15,1,28,24,95,10,9,9,10,10,10,f,flexible,2.22
4278,40,t,2,f,-37.85958,145.08104,House,Private room,1,1,1,1,,,0,1,365,13,92,10,9,10,10,10,9,f,moderate,0.17
4279,30,f,1,f,-38.166,145.15971,House,Private room,1,2,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
4280,65,t,1,f,-37.85483,144.98138,Apartment,Entire home/apt,2,1,1,1,500,100,0,1,1125,8,100,10,10,10,10,10,9,f,moderate,0.13
4281,230,f,177,t,-37.81757,144.99735,House,Entire home/apt,6,1,2,0,500,300,0,3,1125,34,95,10,9,10,9,10,9,t,moderate,1.42
4282,148,t,2,f,-37.8048,144.96271,Apartment,Entire home/apt,4,2,2,2,0,100,0,3,1125,12,92,10,9,10,10,10,10,t,strict_14_with_grace_period,2.2
4283,175,t,34,f,-37.82511,144.96697,Apartment,Entire home/apt,4,2,2,2,500,79,25,2,1125,49,97,10,10,10,10,10,10,t,moderate,2.55
4284,199,f,66,t,-37.82709,144.95634,Apartment,Entire home/apt,8,2,2,4,399,154,14,2,1124,4,70,7,7,8,7,9,7,t,moderate,0.79
4285,195,f,9,f,-37.83653,144.97905,Condominium,Entire home/apt,6,2.5,2,2,300,100,25,14,1125,19,95,10,10,10,9,10,10,f,moderate,1.41
4286,161,t,3,f,-37.65533,145.37901,House,Private room,5,1.5,2,3,150,45,40,1,1124,25,98,10,10,10,10,10,10,t,moderate,2.43
4287,80,f,1,f,-37.76653,144.90738,Apartment,Entire home/apt,2,1,1,1,,,40,1,1125,0,,,,,,,,f,moderate,
4288,80,t,1,t,-37.73513,145.0031,Guesthouse,Entire home/apt,4,1,1,2,200,55,10,1,1125,11,96,10,10,10,10,10,10,t,strict_14_with_grace_period,1.17
4289,139,t,3,t,-37.85259,144.98183,Apartment,Private room,2,1,1,1,,10,10,2,1125,4,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.17
4290,183,f,19,t,-37.78851,145.12462,Apartment,Entire home/apt,4,2,2,2,200,75,0,2,1125,8,90,9,9,9,9,10,10,t,moderate,0.31
4291,45,f,1,t,-37.72022,145.00001,House,Private room,2,1.5,1,1,0,20,20,2,33,0,,,,,,,,f,moderate,
4292,145,f,1,f,-37.80536,144.94762,Apartment,Entire home/apt,1,1,1,1,350,50,20,2,14,15,93,10,9,10,10,9,9,f,strict_14_with_grace_period,0.25
4293,1500,f,130,t,-37.83327,145.01999,House,Entire home/apt,6,3,3,4,5000,429,0,7,1125,0,,,,,,,,f,strict_14_with_grace_period,
4294,45,f,1,f,-37.74916,144.94843,House,Private room,1,1,1,1,,,20,3,1125,7,97,9,10,10,10,9,10,f,flexible,0.2
4295,171,f,6,f,-37.81533,144.9651,Apartment,Entire home/apt,4,1,0,2,200,50,35,2,45,0,,,,,,,,f,strict_14_with_grace_period,
4296,80,t,5,f,-37.85595,144.74684,Guest suite,Private room,4,1,1,4,,50,20,3,1125,6,97,10,10,10,10,9,10,t,flexible,0.26
4297,100,t,2,f,-37.71425,145.19085,Guest suite,Entire home/apt,2,1,1,1,,,0,1,7,39,98,10,10,10,10,10,10,f,moderate,3.41
4298,109,f,1,t,-37.84153,145.0099,Apartment,Entire home/apt,3,1,1,1,150,35,0,2,145,13,100,10,10,10,10,10,10,f,flexible,0.52
4299,125,f,109,f,-37.79646,144.97295,Apartment,Entire home/apt,4,1,1,1,500,120,0,1,90,37,85,8,9,10,9,9,9,t,strict_14_with_grace_period,0.99
4300,129,f,39,t,-37.8732,144.99803,Apartment,Entire home/apt,4,1,1,4,500,150,50,2,1124,20,91,10,10,10,10,9,9,f,strict_14_with_grace_period,0.7
4301,142,t,1,f,-37.75705,145.03629,House,Entire home/apt,7,1,3,7,400,130,25,2,365,36,97,10,10,10,10,10,10,f,strict_14_with_grace_period,1.33
4302,139,f,102,f,-37.76056,144.96319,Apartment,Entire home/apt,2,1,1,1,250,70,30,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
4303,100,f,109,f,-37.80626,144.96278,Apartment,Entire home/apt,2,1,1,1,500,65,0,1,1125,10,88,9,9,10,10,10,9,t,strict_14_with_grace_period,0.59
4304,109,t,2,f,-37.82513,145.10032,Guesthouse,Entire home/apt,3,1,1,2,0,39,29,2,60,117,99,10,10,10,10,10,10,f,strict_14_with_grace_period,3.32
4305,60,f,2,f,-37.80579,144.98123,Townhouse,Private room,1,1,1,1,,35,0,5,1125,50,97,10,10,10,10,10,10,f,strict_14_with_grace_period,1.42
4306,350,f,1,t,-37.81483,144.97285,Serviced apartment,Entire home/apt,4,2,2,2,500,0,50,1,1125,5,95,10,10,10,10,10,10,t,strict_14_with_grace_period,0.27
4307,45,t,1,f,-37.9387,145.02517,House,Private room,2,1,1,1,0,50,10,1,30,24,100,10,10,10,10,10,10,t,strict_14_with_grace_period,1.03
4308,399,f,1,t,-37.83508,144.9672,Apartment,Entire home/apt,4,2,2,2,300,60,0,2,1125,0,,,,,,,,f,moderate,
4309,250,t,2,t,-37.8197,144.9679,Apartment,Entire home/apt,5,2,2,3,300,30,0,2,1125,67,99,10,10,10,10,10,10,f,moderate,1.63
4310,100,f,5,f,-37.81256,144.96013,Apartment,Entire home/apt,4,1,1,2,0,75,20,1,1125,6,100,10,10,10,10,10,10,t,strict_14_with_grace_period,2.9
4311,600,t,5,t,-37.81731,144.97029,Apartment,Entire home/apt,4,2,2,2,1200,100,20,3,1125,0,,,,,,,,f,strict_14_with_grace_period,
4312,100,f,1,f,-37.79229,144.98178,House,Private room,2,1,1,1,500,50,0,2,14,2,90,10,10,10,10,10,10,t,moderate,0.09
4313,178,f,1,t,-37.85173,144.9788,Apartment,Entire home/apt,4,1,2,2,200,60,0,3,1125,29,99,10,10,10,10,10,10,f,strict_14_with_grace_period,0.7
4314,151,f,1,t,-37.76441,145.00676,House,Entire home/apt,7,1,3,3,,50,0,5,1125,4,95,10,9,10,10,10,10,f,flexible,0.1
4315,63,t,5,f,-37.81917,144.95636,Apartment,Private room,4,1,2,2,300,30,25,1,1125,6,93,10,8,9,10,10,9,t,flexible,0.39
4316,399,t,3,t,-37.82101,145.00142,Apartment,Entire home/apt,5,2,2,2,350,89,30,5,1125,23,100,10,10,10,10,10,10,f,strict_14_with_grace_period,1.37
4317,151,t,1,t,-37.85827,144.98219,Cottage,Entire home/apt,4,1,1,2,400,0,20,4,1124,29,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.62
4318,131,t,1,t,-37.81178,144.97228,Apartment,Entire home/apt,2,1,0,1,,50,0,3,28,143,100,10,10,10,10,10,10,f,moderate,4.54
4319,50,t,1,t,-37.76752,144.86478,House,Private room,4,1,1,1,0,0,25,1,1125,54,99,10,10,10,10,9,10,t,flexible,2.97
4320,280,f,39,t,-37.86191,145.01355,Apartment,Entire home/apt,6,1,2,5,500,150,50,2,1124,25,92,10,9,10,10,9,9,f,strict_14_with_grace_period,0.94
4321,33,f,3,f,-37.93777,145.0876,House,Private room,2,2,1,1,150,15,20,3,1125,15,91,10,9,10,10,9,10,f,strict_14_with_grace_period,0.97
4322,195,t,2,f,-37.75393,145.68668,House,Entire home/apt,7,1,3,4,,,20,2,1125,19,97,10,10,10,10,10,10,f,strict_14_with_grace_period,0.56
4323,55,f,5,f,-37.84376,145.03155,Townhouse,Private room,2,3,1,1,0,0,25,30,90,4,80,8,8,8,8,9,9,f,strict_14_with_grace_period,0.41
4324,144,f,1,t,-37.8569,144.8959,House,Entire home/apt,8,1,4,6,,30,0,7,18,1,100,10,10,10,10,10,10,f,moderate,0.45
4325,414,f,33,t,-37.86334,145.01068,Apartment,Entire home/apt,7,2,3,4,0,233,20,3,365,4,60,7,9,9,4,9,7,t,strict_14_with_grace_period,0.23
4326,662,f,71,f,-37.82032,144.965,Apartment,Entire home/apt,8,2,3,3,300,170,0,2,59,8,78,9,8,9,9,10,9,t,strict_14_with_grace_period,1.57
4327,109,f,1,f,-37.78706,144.9219,Apartment,Entire home/apt,2,1,1,1,0,35,0,4,31,3,93,10,9,10,10,9,9,f,strict_14_with_grace_period,0.38
4328,500,f,1,t,-37.92877,145.05623,House,Entire home/apt,6,2.5,4,6,2000,250,0,120,365,0,,,,,,,,f,strict_14_with_grace_period,
4329,63,t,3,t,-37.75517,145.00111,House,Private room,2,1,1,1,0,15,10,1,1125,40,95,9,9,10,10,10,10,f,flexible,0.93
4330,97,f,1,t,-37.84191,144.94022,Apartment,Entire home/apt,2,1,1,1,0,50,20,1,1125,8,98,10,9,9,10,10,10,t,strict_14_with_grace_period,2.82
4331,100,f,1,t,-37.88005,144.9823,Apartment,Entire home/apt,2,1,1,1,,,0,5,9,0,,,,,,,,t,flexible,
4332,240,f,4,f,-37.82213,144.96043,Apartment,Entire home/apt,6,2,2,3,500,80,10,1,1125,13,98,10,10,10,10,10,10,t,strict_14_with_grace_period,2.2
4333,235,t,13,f,-37.82417,144.96242,Apartment,Entire home/apt,6,2,2,5,300,97,0,2,1125,74,95,10,9,9,10,10,9,t,moderate,4.85
4334,171,t,1,t,-37.81095,144.96948,Apartment,Entire home/apt,3,1,1,1,500,80,10,2,1125,90,97,10,9,10,10,10,10,f,strict_14_with_grace_period,2.17
4335,249,t,1,t,-37.90248,145.35668,House,Entire home/apt,5,1,1,1,,,25,1,6,48,100,10,10,10,10,10,9,f,flexible,1.2
4336,88,f,1,f,-37.86943,144.77939,House,Entire home/apt,4,1,2,2,132,38,19,1,1125,27,90,9,9,9,9,9,9,t,strict_14_with_grace_period,1.76
4337,50,f,1,f,-37.89756,145.15042,House,Private room,1,1,1,1,200,20,0,2,50,0,,,,,,,,t,flexible,
4338,151,f,2,t,-37.85978,145.00676,Apartment,Entire home/apt,4,1.5,1,1,,,0,3,1125,1,100,10,10,10,10,10,10,t,flexible,0.07
4339,139,f,1,f,-37.87832,144.99462,House,Entire home/apt,4,1,2,2,,,0,2,1125,4,100,10,9,10,10,10,10,t,flexible,0.28
4340,36,f,1,t,-37.85814,145.00011,Apartment,Private room,1,1,1,1,128,,10,3,1125,1,100,10,10,10,10,10,10,f,flexible,0.03
4341,70,f,3,f,-37.80741,144.95614,Apartment,Private room,2,1,1,1,200,16,10,1,1125,83,94,10,10,9,10,10,10,f,moderate,2.96
4342,129,t,1,f,-37.81437,144.98866,Apartment,Entire home/apt,2,1,0,1,300,80,0,5,14,13,100,10,10,10,10,9,10,f,strict_14_with_grace_period,1.28
4343,179,f,2,t,-37.83765,144.99736,Apartment,Entire home/apt,5,2,2,3,0,88,0,1000,1125,6,92,10,8,10,10,10,10,f,strict_14_with_grace_period,0.55
4344,64,t,1,f,-37.84596,145.00239,Apartment,Entire home/apt,3,1,1,1,0,79,20,1,999,81,97,10,9,10,10,10,10,t,moderate,4.67
4345,118,t,20,f,-37.83841,144.99508,Apartment,Entire home/apt,2,1,1,1,250,99,20,1,1125,48,97,10,10,9,10,10,9,t,strict_14_with_grace_period,3.03
4346,115,f,1,f,-37.87111,145.02005,Guesthouse,Entire home/apt,2,1,1,1,0,50,0,2,1125,141,100,10,10,10,10,10,10,f,moderate,2.58
4347,227,f,1,t,-37.87669,144.99733,Townhouse,Entire home/apt,4,2,2,2,1500,150,50,2,60,19,98,10,10,10,10,10,9,f,strict_14_with_grace_period,0.45
4348,169,f,5,f,-37.81204,144.96092,Serviced apartment,Entire home/apt,4,1,2,2,200,50,30,1,1125,0,,,,,,,,f,moderate,
4349,65,f,3,t,-37.78104,144.89256,Townhouse,Private room,2,2,1,1,0,30,0,2,1125,2,100,10,10,10,10,10,10,f,flexible,0.15
4350,61,f,1,f,-37.81299,144.96087,Apartment,Private room,2,1.5,1,1,,10,0,1,11,4,75,7,6,9,8,9,7,t,flexible,0.34
4351,90,f,1,f,-37.86055,145.02639,Apartment,Entire home/apt,2,1,1,1,300,15,10,3,300,36,93,10,9,10,10,10,9,t,moderate,1.5
4352,168,t,1,f,-37.88087,145.17046,House,Entire home/apt,6,2,3,3,300,99,20,1,1125,9,98,9,9,10,10,10,10,t,moderate,1.78
4353,70,t,2,t,-37.87766,145.0117,House,Private room,2,1,1,1,0,0,30,1,365,76,98,10,10,10,10,10,10,t,strict_14_with_grace_period,1.23
4354,151,f,13,f,-37.84533,144.99578,Apartment,Entire home/apt,4,1,2,2,500,140,0,2,1125,4,93,8,9,8,8,9,9,t,flexible,1.79
4355,183,f,1,t,-37.79751,144.98006,Townhouse,Entire home/apt,2,1,2,2,,14,0,2,1125,14,92,10,9,10,10,10,10,f,flexible,0.43
4356,100,t,1,t,-37.86611,144.9808,Apartment,Entire home/apt,2,1,1,1,,,0,1,1125,14,100,10,10,10,10,10,10,f,flexible,2.35
4357,105,f,1,f,-37.80917,144.95116,Apartment,Entire home/apt,2,1,1,1,0,50,0,25,1125,2,80,10,8,10,10,10,10,t,flexible,0.7
